id,source,region,management,construction_year,status_group
5347,lake,Mwanza,vwc,0,needs repair
57339,shallow well,Shinyanga,wug,0,needs repair
39723,machine dbh,Pwani,vwc,2009,functional
52277,shallow well,Shinyanga,wug,1998,needs repair
10386,machine dbh,Manyara,vwc,1998,functional
54861,spring,Kilimanjaro,water board,2008,functional
5419,shallow well,Kagera,vwc,0,functional
7145,shallow well,Mwanza,vwc,1989,functional
31366,spring,Arusha,wua,1974,needs repair
36893,shallow well,Kagera,wua,0,functional
39659,machine dbh,Kagera,vwc,0,needs repair
56630,river,Iringa,wua,1978,functional
61827,river,Rukwa,vwc,1983,functional
14137,river,Ruvuma,vwc,1988,needs repair
39578,machine dbh,Singida,vwc,2000,functional
22250,machine dbh,Shinyanga,vwc,0,needs repair
63807,machine dbh,Morogoro,vwc,2010,needs repair
32645,river,Rukwa,vwc,2006,needs repair
59111,shallow well,Tabora,vwc,0,needs repair
27371,machine dbh,Mtwara,vwc,1988,needs repair
67756,shallow well,Morogoro,vwc,1996,functional
43320,machine dbh,Mtwara,vwc,1988,functional
70467,dam,Shinyanga,vwc,0,needs repair
16494,spring,Mara,wug,2008,needs repair
21158,river,Tanga,vwc,1980,functional
70562,shallow well,Mwanza,vwc,0,needs repair
7752,spring,Arusha,water board,2012,functional
41167,spring,Tanga,vwc,1992,functional
8438,machine dbh,Lindi,vwc,2007,needs repair
71722,spring,Ruvuma,vwc,2012,functional
52893,spring,Mwanza,vwc,1999,needs repair
53448,shallow well,Mtwara,vwc,1975,needs repair
11828,machine dbh,Morogoro,vwc,1977,needs repair
30391,rainwater harvesting,Kagera,other,0,functional
64322,spring,Kilimanjaro,vwc,1975,needs repair
56435,river,Kigoma,parastatal,2009,functional
39052,shallow well,Mbeya,vwc,0,needs repair
56248,shallow well,Mwanza,vwc,0,functional
18957,spring,Kagera,vwc,0,functional
7526,shallow well,Dar es Salaam,wug,2000,needs repair
41780,dam,Pwani,vwc,1974,needs repair
32879,river,Kilimanjaro,vwc,2009,needs repair
20417,shallow well,Mwanza,vwc,0,needs repair
73375,shallow well,Shinyanga,wug,0,needs repair
16325,river,Pwani,private operator,2010,functional
43202,river,Ruvuma,vwc,1987,functional
49213,shallow well,Mbeya,vwc,0,functional
6720,lake,Mara,parastatal,1972,needs repair
21608,river,Iringa,wua,1996,functional
59913,shallow well,Morogoro,vwc,1996,needs repair
58716,spring,Kagera,vwc,0,needs repair
56079,river,Mbeya,vwc,0,needs repair
46462,spring,Iringa,vwc,2008,functional
29042,spring,Kilimanjaro,water board,1972,needs repair
21547,shallow well,Lindi,vwc,0,needs repair
72959,shallow well,Singida,vwc,1990,needs repair
50408,machine dbh,Arusha,wua,2000,needs repair
34008,spring,Kagera,vwc,0,needs repair
25105,river,Mbeya,wua,0,needs repair
24946,hand dtw,Tabora,vwc,0,needs repair
24226,spring,Kagera,vwc,0,functional
31023,hand dtw,Iringa,vwc,0,functional
50119,spring,Tanga,vwc,1969,functional
1970,river,Ruvuma,vwc,1990,functional
33560,spring,Dodoma,vwc,0,functional
9552,machine dbh,Singida,vwc,2004,functional
40326,shallow well,Shinyanga,wug,0,functional
4348,shallow well,Tabora,vwc,0,needs repair
41838,river,Iringa,vwc,1984,functional
17755,spring,Iringa,wua,2009,functional
69160,shallow well,Lindi,vwc,1985,needs repair
71123,spring,Tanga,vwc,2008,needs repair
51184,river,Ruvuma,vwc,1990,functional
55842,rainwater harvesting,Arusha,wua,2002,needs repair
32761,shallow well,Shinyanga,wug,0,needs repair
48336,machine dbh,Mtwara,vwc,1978,needs repair
67389,shallow well,Kagera,vwc,0,needs repair
29825,shallow well,Tabora,wug,0,functional
3958,machine dbh,Mtwara,vwc,2006,functional
73793,shallow well,Mbeya,vwc,0,functional
69753,shallow well,Mara,private operator,2011,functional
34722,spring,Kigoma,vwc,2003,functional
28237,river,Pwani,private operator,2008,functional
56906,shallow well,Tabora,vwc,0,needs repair
35304,spring,Kilimanjaro,water board,1999,functional
73430,spring,Kagera,vwc,0,needs repair
34426,spring,Iringa,vwc,1987,functional
10341,shallow well,Dar es Salaam,wug,2000,needs repair
65459,machine dbh,Kilimanjaro,water authority,2008,needs repair
41725,spring,Kagera,vwc,0,needs repair
11488,spring,Iringa,vwc,2007,functional
25675,spring,Mbeya,vwc,0,needs repair
65393,shallow well,Mbeya,vwc,0,functional
20393,shallow well,Tanga,vwc,2007,functional
28494,spring,Kigoma,vwc,2010,functional
68445,machine dbh,Rukwa,vwc,2002,functional
11792,machine dbh,Mtwara,vwc,2006,functional
47510,machine dbh,Mtwara,vwc,2012,functional
19132,shallow well,Tanga,vwc,1961,needs repair
19550,spring,Tanga,vwc,2008,functional
24604,river,Pwani,parastatal,1993,needs repair
2947,river,Mbeya,wug,0,functional
33715,shallow well,Singida,vwc,2000,needs repair
41349,shallow well,Shinyanga,wug,0,functional
5582,machine dbh,Rukwa,vwc,2010,functional
19700,machine dbh,Mbeya,vwc,0,needs repair
34223,machine dbh,Tanga,private operator,2009,needs repair
18605,river,Kagera,vwc,0,needs repair
33028,river,Morogoro,vwc,1974,functional
69633,shallow well,Shinyanga,wug,0,needs repair
35131,spring,Dodoma,vwc,0,needs repair
11102,river,Morogoro,vwc,1995,functional
25837,machine dbh,Dodoma,vwc,0,needs repair
21471,river,Kagera,vwc,0,needs repair
38071,spring,Arusha,vwc,1997,functional
30858,shallow well,Singida,wug,2004,needs repair
32117,river,Mbeya,vwc,0,functional
65597,shallow well,Tabora,vwc,0,needs repair
39008,river,Ruvuma,vwc,2012,functional
55788,spring,Kilimanjaro,water board,1999,needs repair
67640,shallow well,Lindi,vwc,1981,functional
19734,rainwater harvesting,Arusha,wua,2009,functional
51625,shallow well,Shinyanga,wug,0,functional
4610,machine dbh,Dodoma,vwc,0,functional
71874,spring,Kilimanjaro,company,2012,functional
41026,shallow well,Tabora,vwc,0,functional
38384,spring,Kilimanjaro,company,2008,functional
24818,spring,Mbeya,vwc,0,functional
73188,shallow well,Kagera,vwc,0,functional
38614,rainwater harvesting,Lindi,parastatal,2005,needs repair
25085,spring,Manyara,vwc,2003,functional
71389,river,Mbeya,wug,0,needs repair
72183,spring,Kagera,vwc,0,needs repair
25992,shallow well,Kagera,vwc,0,functional
45013,spring,Kagera,vwc,0,functional
34224,shallow well,Manyara,parastatal,2001,needs repair
28606,shallow well,Shinyanga,wug,0,functional
65964,spring,Iringa,vwc,2006,functional
69380,spring,Manyara,parastatal,1987,functional
41175,machine dbh,Singida,vwc,2000,functional
13409,shallow well,Mwanza,wug,0,needs repair
67049,spring,Mara,wug,1995,needs repair
71669,shallow well,Pwani,vwc,2003,needs repair
40073,spring,Kilimanjaro,vwc,2010,functional
38558,shallow well,Mara,wug,1991,needs repair
42081,machine dbh,Morogoro,vwc,1998,functional
69928,shallow well,Mwanza,vwc,0,needs repair
33432,hand dtw,Kagera,wua,0,functional
40976,shallow well,Pwani,vwc,1995,needs repair
9190,machine dbh,Morogoro,vwc,2009,needs repair
44871,machine dbh,Dodoma,vwc,0,needs repair
61765,spring,Kilimanjaro,water board,2008,needs repair
33502,shallow well,Mwanza,vwc,0,functional
28805,machine dbh,Pwani,trust,2007,functional
58785,spring,Tanga,vwc,2008,functional
40323,spring,Dodoma,vwc,0,needs repair
24525,spring,Tanga,vwc,2000,functional
30525,spring,Kilimanjaro,water board,1995,functional
56808,shallow well,Shinyanga,wug,0,functional
3780,machine dbh,Tabora,vwc,0,functional
64193,machine dbh,Mtwara,vwc,1988,functional
4755,rainwater harvesting,Lindi,parastatal,2002,needs repair
10532,shallow well,Shinyanga,wug,0,needs repair
45448,spring,Iringa,vwc,2011,functional
13380,spring,Kilimanjaro,vwc,1974,functional
51336,shallow well,Morogoro,vwc,1998,needs repair
60709,shallow well,Mwanza,vwc,0,needs repair
27082,spring,Tanga,vwc,1992,functional
72365,shallow well,Mtwara,vwc,1988,needs repair
71725,lake,Shinyanga,unknown,0,needs repair
59763,spring,Kilimanjaro,water board,2006,functional
64051,spring,Kagera,vwc,0,needs repair
68343,shallow well,Dodoma,wug,0,functional
6928,machine dbh,Singida,vwc,1999,needs repair
69281,spring,Kilimanjaro,wua,2004,functional
72389,shallow well,Mwanza,vwc,0,functional
19255,machine dbh,Mtwara,other,2012,functional
46040,hand dtw,Manyara,vwc,2004,needs repair
49094,river,Mbeya,vwc,0,needs repair
15579,machine dbh,Morogoro,vwc,2006,needs repair
31686,machine dbh,Dodoma,vwc,0,needs repair
73586,machine dbh,Mwanza,vwc,0,functional
59894,spring,Manyara,vwc,2011,functional
74187,spring,Kigoma,vwc,2002,functional
60870,spring,Arusha,vwc,2004,functional
9294,shallow well,Rukwa,water authority,1981,functional
72693,spring,Kagera,vwc,0,needs repair
56608,machine dbh,Morogoro,vwc,2003,needs repair
58144,spring,Kagera,vwc,0,needs repair
24184,spring,Ruvuma,vwc,1992,functional
6693,river,Iringa,wua,1978,functional
23312,machine dbh,Pwani,vwc,2006,functional
42852,spring,Kagera,vwc,0,needs repair
71058,machine dbh,Lindi,vwc,2006,needs repair
33747,shallow well,Shinyanga,wug,0,needs repair
63070,rainwater harvesting,Tabora,vwc,0,needs repair
41602,lake,Mara,vwc,1978,needs repair
44810,shallow well,Morogoro,vwc,1997,needs repair
60089,shallow well,Shinyanga,wug,0,functional
58629,shallow well,Mwanza,vwc,0,needs repair
72465,river,Mbeya,vwc,0,functional
30663,river,Iringa,vwc,2003,needs repair
8447,machine dbh,Singida,vwc,1986,functional
62477,shallow well,Kagera,vwc,0,functional
57527,machine dbh,Dodoma,vwc,0,functional
28861,spring,Arusha,vwc,2000,functional
2538,spring,Iringa,vwc,1992,needs repair
20740,shallow well,Lindi,vwc,1981,needs repair
39261,shallow well,Shinyanga,wug,0,needs repair
35587,spring,Iringa,vwc,0,functional
34574,spring,Kigoma,vwc,2007,functional
44887,machine dbh,Arusha,vwc,1983,needs repair
54829,river,Tanga,vwc,1994,functional
6376,spring,Iringa,vwc,2006,functional
56151,spring,Dodoma,vwc,0,functional
60872,shallow well,Mtwara,vwc,1977,needs repair
11197,shallow well,Singida,vwc,1980,needs repair
67762,shallow well,Mbeya,vwc,0,needs repair
32708,machine dbh,Kilimanjaro,wug,2011,needs repair
55603,shallow well,Kagera,vwc,0,functional
1616,spring,Kagera,vwc,0,needs repair
47962,river,Dar es Salaam,vwc,2010,functional
57897,river,Tanga,private operator,1976,functional
58851,machine dbh,Morogoro,vwc,2006,functional
32021,spring,Shinyanga,vwc,0,functional
45870,shallow well,Mwanza,vwc,0,needs repair
27380,machine dbh,Kigoma,vwc,1999,functional
34181,shallow well,Tabora,vwc,0,functional
68539,machine dbh,Dar es Salaam,private operator,2010,functional
30301,shallow well,Morogoro,vwc,1997,functional
37321,river,Morogoro,vwc,1978,needs repair
34929,shallow well,Mwanza,vwc,0,needs repair
3601,river,Morogoro,vwc,2009,functional
59186,spring,Mbeya,vwc,0,needs repair
24879,machine dbh,Pwani,wug,2007,needs repair
46260,river,Arusha,vwc,2009,functional
65851,machine dbh,Dar es Salaam,wug,2000,functional
60728,machine dbh,Tanga,vwc,2009,functional
22022,spring,Dodoma,vwc,0,functional
26819,spring,Mtwara,vwc,1995,needs repair
13379,machine dbh,Pwani,vwc,0,needs repair
1542,spring,Kilimanjaro,water board,1999,functional
63077,machine dbh,Shinyanga,wug,0,needs repair
50062,spring,Lindi,unknown,1974,needs repair
27201,shallow well,Mbeya,vwc,0,needs repair
22259,spring,Manyara,water board,2011,functional
30527,spring,Kilimanjaro,vwc,1974,needs repair
46168,machine dbh,Dodoma,vwc,0,functional
46641,spring,Kagera,vwc,0,needs repair
53575,spring,Iringa,vwc,2010,functional
52721,hand dtw,Iringa,vwc,2010,functional
69902,shallow well,Mbeya,vwc,0,needs repair
29316,river,Pwani,other,1987,needs repair
53726,river,Mbeya,wug,0,functional
58880,shallow well,Kagera,vwc,0,functional
20942,river,Morogoro,vwc,2003,needs repair
4022,shallow well,Mara,vwc,1995,needs repair
44850,machine dbh,Singida,vwc,2008,needs repair
43350,spring,Mbeya,vwc,0,functional
274,dam,Mwanza,vwc,0,needs repair
8042,machine dbh,Tabora,vwc,0,needs repair
73080,hand dtw,Shinyanga,wug,0,needs repair
38158,shallow well,Morogoro,vwc,1997,needs repair
59433,rainwater harvesting,Shinyanga,parastatal,0,needs repair
56912,spring,Mbeya,vwc,0,needs repair
53502,river,Kigoma,parastatal,2009,needs repair
10712,spring,Kilimanjaro,vwc,2002,needs repair
16625,spring,Kilimanjaro,vwc,1975,needs repair
52102,river,Arusha,vwc,1994,functional
8980,river,Iringa,wua,1978,functional
65390,machine dbh,Singida,vwc,1970,needs repair
50915,shallow well,Singida,vwc,1990,functional
11765,machine dbh,Shinyanga,wua,0,needs repair
54629,river,Mbeya,wua,0,needs repair
34329,river,Kigoma,water board,2005,functional
35875,machine dbh,Kigoma,vwc,1978,needs repair
72869,river,Iringa,wua,1984,functional
18240,spring,Iringa,vwc,2010,functional
57031,machine dbh,Shinyanga,wug,0,needs repair
69606,shallow well,Mwanza,vwc,2003,functional
62058,machine dbh,Mara,private operator,2010,functional
65259,river,Kigoma,water board,1988,functional
56216,machine dbh,Dar es Salaam,private operator,2010,functional
20848,other,Morogoro,vwc,1980,needs repair
72638,shallow well,Mwanza,vwc,0,functional
34244,spring,Kilimanjaro,vwc,1974,needs repair
9939,shallow well,Morogoro,vwc,2003,needs repair
940,shallow well,Dodoma,vwc,0,needs repair
14390,shallow well,Mwanza,vwc,0,needs repair
17183,shallow well,Ruvuma,unknown,1995,needs repair
35395,shallow well,Shinyanga,wug,0,functional
7850,river,Iringa,vwc,1998,functional
24708,rainwater harvesting,Morogoro,vwc,2000,functional
13007,shallow well,Dodoma,vwc,0,needs repair
54808,machine dbh,Tabora,vwc,0,functional
60306,shallow well,Pwani,vwc,2003,needs repair
15604,machine dbh,Dodoma,private operator,0,functional
20432,shallow well,Singida,vwc,2000,needs repair
70814,dam,Mara,vwc,1964,needs repair
9752,spring,Kigoma,vwc,1983,needs repair
17774,shallow well,Pwani,vwc,2006,needs repair
43531,spring,Kilimanjaro,company,1962,needs repair
71780,spring,Arusha,vwc,2000,functional
11585,spring,Manyara,vwc,2004,needs repair
57160,spring,Mbeya,water authority,0,functional
55079,river,Tanga,vwc,1971,functional
47006,river,Arusha,vwc,2010,functional
6165,river,Arusha,vwc,2003,needs repair
56049,river,Morogoro,vwc,1968,needs repair
37253,river,Kigoma,vwc,1978,needs repair
65744,spring,Morogoro,vwc,1975,needs repair
3197,spring,Arusha,vwc,2005,needs repair
28399,spring,Iringa,vwc,1999,functional
8752,spring,Iringa,vwc,2010,functional
3434,spring,Mbeya,vwc,0,functional
10639,shallow well,Shinyanga,wug,0,functional
68023,shallow well,Singida,wug,2003,functional
24851,shallow well,Tabora,vwc,0,needs repair
2436,river,Iringa,vwc,1991,needs repair
49174,spring,Kilimanjaro,water board,1995,functional
63878,hand dtw,Iringa,vwc,2006,functional
10063,shallow well,Tanga,vwc,2010,needs repair
20595,shallow well,Rukwa,vwc,1993,needs repair
16155,lake,Mara,vwc,2012,needs repair
10056,river,Kilimanjaro,water board,1973,needs repair
42201,shallow well,Shinyanga,wug,0,functional
41019,shallow well,Lindi,vwc,2009,needs repair
30030,shallow well,Singida,vwc,1990,needs repair
45950,machine dbh,Lindi,wug,2012,functional
53672,shallow well,Morogoro,vwc,2010,functional
43876,river,Morogoro,vwc,2007,functional
24168,spring,Pwani,vwc,1976,needs repair
57941,machine dbh,Rukwa,vwc,1988,functional
67496,shallow well,Mbeya,vwc,0,functional
38973,spring,Kilimanjaro,water authority,1976,needs repair
34324,river,Mbeya,wug,0,needs repair
66565,spring,Iringa,vwc,2010,functional
167,rainwater harvesting,Arusha,wua,2011,functional
49504,river,Kigoma,water board,2011,functional
33970,spring,Kilimanjaro,water board,2002,functional
45770,machine dbh,Singida,vwc,1975,needs repair
66621,spring,Arusha,vwc,1974,needs repair
49054,shallow well,Ruvuma,vwc,1993,needs repair
52550,river,Manyara,vwc,1964,functional
1321,river,Kilimanjaro,water board,2007,needs repair
49624,hand dtw,Shinyanga,wug,0,needs repair
49908,shallow well,Lindi,unknown,2009,needs repair
7846,rainwater harvesting,Kagera,other,0,functional
65457,spring,Kilimanjaro,company,1980,needs repair
39817,shallow well,Mwanza,vwc,1999,functional
37814,river,Kigoma,water board,1999,functional
44674,shallow well,Mara,vwc,1996,needs repair
48073,spring,Arusha,water board,2012,functional
23303,shallow well,Shinyanga,wug,0,functional
32358,river,Morogoro,vwc,1998,needs repair
33027,shallow well,Mbeya,vwc,0,needs repair
52409,shallow well,Mara,wug,1999,functional
21097,machine dbh,Iringa,vwc,2008,needs repair
64588,machine dbh,Ruvuma,vwc,2008,needs repair
73392,rainwater harvesting,Kagera,vwc,0,needs repair
8090,rainwater harvesting,Singida,wua,2007,needs repair
18663,spring,Dodoma,vwc,0,functional
49837,shallow well,Ruvuma,wug,1999,needs repair
8904,shallow well,Ruvuma,other,2009,functional
14288,spring,Mbeya,vwc,0,functional
40467,hand dtw,Iringa,vwc,2010,functional
47004,shallow well,Kigoma,vwc,2001,functional
26062,machine dbh,Dar es Salaam,private operator,0,functional
50802,rainwater harvesting,Manyara,vwc,2010,functional
69314,river,Pwani,trust,2009,functional
26324,machine dbh,Mtwara,vwc,1997,needs repair
39927,shallow well,Mwanza,vwc,0,functional
15899,spring,Dodoma,vwc,0,functional
7690,spring,Kagera,vwc,0,functional
35152,spring,Iringa,vwc,2010,functional
27462,spring,Kagera,vwc,0,functional
16090,shallow well,Shinyanga,unknown,0,needs repair
52578,shallow well,Shinyanga,wug,0,functional
68292,machine dbh,Dodoma,vwc,0,functional
22438,shallow well,Tabora,vwc,0,functional
58539,spring,Tanga,vwc,2007,functional
46090,spring,Kagera,vwc,0,needs repair
16950,machine dbh,Lindi,vwc,0,needs repair
31655,river,Morogoro,vwc,1970,functional
55907,shallow well,Mbeya,wug,0,needs repair
4382,shallow well,Mtwara,vwc,1985,needs repair
36287,machine dbh,Manyara,vwc,2000,functional
33049,spring,Arusha,vwc,1978,functional
53353,river,Kilimanjaro,vwc,2012,needs repair
66587,spring,Kagera,vwc,0,functional
386,spring,Arusha,vwc,2010,functional
8278,shallow well,Mbeya,vwc,0,functional
35298,shallow well,Tabora,vwc,0,needs repair
32644,river,Kagera,vwc,0,needs repair
2410,machine dbh,Mwanza,vwc,0,functional
40105,river,Rukwa,other,2005,functional
36319,spring,Arusha,vwc,1980,functional
2661,shallow well,Lindi,vwc,1981,needs repair
29889,shallow well,Mbeya,vwc,0,needs repair
49802,shallow well,Morogoro,vwc,2006,functional
36432,shallow well,Shinyanga,wug,0,functional
67307,river,Kigoma,water board,1986,functional
59947,shallow well,Ruvuma,wug,1989,functional
59581,spring,Kilimanjaro,wua,2007,functional
63365,spring,Iringa,vwc,1992,functional
23865,spring,Tanga,vwc,1969,functional
36850,shallow well,Mbeya,wug,0,functional
68688,lake,Mara,vwc,1978,needs repair
28413,shallow well,Lindi,vwc,2003,needs repair
12095,river,Ruvuma,vwc,2009,functional
70586,spring,Mbeya,parastatal,0,functional
23230,river,Iringa,wua,1993,functional
43565,machine dbh,Dodoma,vwc,0,functional
42692,river,Kilimanjaro,vwc,2013,needs repair
29223,river,Morogoro,vwc,2004,functional
14673,river,Ruvuma,vwc,1978,needs repair
63189,shallow well,Ruvuma,vwc,1996,needs repair
16347,shallow well,Shinyanga,unknown,0,needs repair
